2
0.000000 0.000000 1.000000 6.000000 0.000000
5.000000 0.150000 0.750000 6.000000 0.000000
0.000000 10.000000 11 1.000000 10.000000 1.225000 10 15
10.000000 0.000000
1.000000 0.017453
2.000000 0.034907
3.000000 0.052360
4.000000 0.069813
5.000000 0.087266
6.000000 0.104720
7.000000 0.122173
8.000000 0.139626
9.000000 0.157080
10.000000 0.174533
-5.000000 0.600000 6.000000 0.000000 0.000000 0.000000 0.090000
-4.444444 0.644444 6.000000 0.000000 0.000000 0.475882 0.096667
-3.888889 0.688889 6.000000 0.000000 0.000000 0.679674 0.103333
-3.333333 0.733333 6.000000 0.000000 0.000000 0.841069 0.110000
-2.777778 0.777778 6.000000 0.000000 0.000000 0.981765 0.116667
-2.222222 0.822222 6.000000 0.000000 0.000000 1.110242 0.123333
-1.666667 0.866667 6.000000 0.000000 0.000000 1.230959 0.130000
-1.111111 0.911111 6.000000 0.000000 0.000000 1.346703 0.136667
-0.555556 0.955556 6.000000 0.000000 0.000000 1.459455 0.143333
0.000000 1.000000 6.000000 0.000000 0.000000 1.570796 0.150000
0.555556 0.955556 6.000000 0.000000 0.000000 1.682137 0.143333
1.111111 0.911111 6.000000 0.000000 0.000000 1.794889 0.136667
1.666667 0.866667 6.000000 0.000000 0.000000 1.910633 0.130000
2.222222 0.822222 6.000000 0.000000 0.000000 2.031350 0.123333
2.777778 0.777778 6.000000 0.000000 0.000000 2.159827 0.116667
3.333333 0.733333 6.000000 0.000000 0.000000 2.300524 0.110000
3.888889 0.688889 6.000000 0.000000 0.000000 2.461919 0.103333
4.444444 0.644444 6.000000 0.000000 0.000000 2.665710 0.096667
5.000000 0.600000 6.000000 0.000000 0.000000 3.141593 0.090000
-4.444444
-3.888889
-3.333333
-2.777778
-2.222222
-1.666667
-1.111111
0.000000
1.111111
1.666667
2.222222
2.777778
3.333333
3.888889
4.444444
0.254162 0.530572 0.740471 0.798456 0.650076 0.293170 -0.213850 -0.760332 -1.207523 -1.423254 -1.318595 -0.876728 -0.165589 0.670503 1.439875
0.460011 0.816604 0.837525 0.427589 -0.290841 -1.005648 -1.350484 -1.089219 -0.257717 0.816436 1.640871 1.783918 1.095464 -0.187871 -1.517073
0.637545 0.959378 0.623407 -0.261781 -1.132378 -1.327683 -0.584107 0.700181 1.665665 1.566709 0.336635 -1.279392 -2.171219 -1.625675 0.118903
0.788364 0.983744 0.230434 -0.917993 -1.387603 -0.585922 0.915830 1.764813 1.045045 -0.764983 -2.074257 -1.577560 0.458629 2.277423 2.146042
0.912952 0.909720 -0.237983 -1.338285 -1.010845 0.604123 1.753188 0.972428 -1.078008 -2.116997 -0.780202 1.630771 2.390467 0.429636 -2.226548
1.011454 0.756013 -0.698102 -1.430229 -0.203937 1.537384 1.339488 -0.813753 -2.105525 -0.569593 1.962890 2.015911 -0.764226 -2.759971 -1.086862
1.083867 0.540941 -1.083627 -1.188520 0.721810 1.749255 -0.004143 -2.017594 -0.951230 1.835250 1.932417 -1.143259 -2.680213 0.012389 2.952215
1.150000 0.000000 -1.450000 -0.000000 1.750000 0.000000 -2.050000 -0.000000 2.350000 0.000000 -2.650000 -0.000000 2.950000 0.000000 -3.250000
1.083867 -0.540941 -1.083627 1.188520 0.721810 -1.749255 -0.004143 2.017594 -0.951230 -1.835250 1.932417 1.143259 -2.680213 -0.012389 2.952215
1.011454 -0.756013 -0.698102 1.430229 -0.203937 -1.537384 1.339488 0.813753 -2.105525 0.569593 1.962890 -2.015911 -0.764226 2.759971 -1.086862
0.912952 -0.909720 -0.237983 1.338285 -1.010845 -0.604123 1.753188 -0.972428 -1.078008 2.116997 -0.780202 -1.630771 2.390467 -0.429636 -2.226548
0.788364 -0.983744 0.230434 0.917993 -1.387603 0.585922 0.915830 -1.764813 1.045045 0.764983 -2.074257 1.577560 0.458629 -2.277423 2.146042
0.637545 -0.959378 0.623407 0.261781 -1.132378 1.327683 -0.584107 -0.700181 1.665665 -1.566709 0.336635 1.279392 -2.171219 1.625675 0.118903
0.460011 -0.816604 0.837525 -0.427589 -0.290841 1.005648 -1.350484 1.089219 -0.257717 -0.816436 1.640871 -1.783918 1.095464 0.187871 -1.517073
0.254162 -0.530572 0.740471 -0.798456 0.650076 -0.293170 -0.213850 0.760332 -1.207523 1.423254 -1.318595 0.876728 -0.165589 -0.670503 1.439875
0.000000 0.000773 0.001546 0.002319 0.003092 0.003865 0.004638 0.005410 0.006183 0.006956 0.007729
0.000000 0.001134 0.002267 0.003401 0.004534 0.005668 0.006801 0.007935 0.009069 0.010202 0.011336
0.000000 0.001431 0.002862 0.004293 0.005724 0.007155 0.008586 0.010017 0.011448 0.012879 0.014310
0.000000 0.001693 0.003386 0.005079 0.006772 0.008465 0.010158 0.011852 0.013545 0.015238 0.016931
0.000000 0.001928 0.003857 0.005785 0.007713 0.009641 0.011570 0.013498 0.015426 0.017355 0.019283
0.000000 0.002139 0.004278 0.006417 0.008557 0.010696 0.012835 0.014974 0.017113 0.019252 0.021392
0.000000 0.002326 0.004651 0.006977 0.009303 0.011628 0.013954 0.016279 0.018605 0.020931 0.023256
0.000000 0.002618 0.005236 0.007854 0.010472 0.013090 0.015708 0.018326 0.020944 0.023562 0.026180
0.000000 0.002326 0.004651 0.006977 0.009303 0.011628 0.013954 0.016279 0.018605 0.020931 0.023256
0.000000 0.002139 0.004278 0.006417 0.008557 0.010696 0.012835 0.014974 0.017113 0.019252 0.021392
0.000000 0.001928 0.003857 0.005785 0.007713 0.009641 0.011570 0.013498 0.015426 0.017355 0.019283
0.000000 0.001693 0.003386 0.005079 0.006772 0.008465 0.010158 0.011852 0.013545 0.015238 0.016931
0.000000 0.001431 0.002862 0.004293 0.005724 0.007155 0.008586 0.010017 0.011448 0.012879 0.014310
0.000000 0.001134 0.002267 0.003401 0.004534 0.005668 0.006801 0.007935 0.009069 0.010202 0.011336
0.000000 0.000773 0.001546 0.002319 0.003092 0.003865 0.004638 0.005410 0.006183 0.006956 0.007729
0.000000 0.002086 0.004172 0.006257 0.008343 0.010429 0.012515 0.014601 0.016686 0.018772 0.020858
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 -0.000236 -0.000472 -0.000708 -0.000943 -0.001179 -0.001415 -0.001651 -0.001887 -0.002123 -0.002358
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 -0.000344 -0.000687 -0.001031 -0.001374 -0.001718 -0.002062 -0.002405 -0.002749 -0.003093 -0.003436
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 -0.000398 -0.000796 -0.001193 -0.001591 -0.001989 -0.002387 -0.002785 -0.003183 -0.003580 -0.003978
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 -0.000283 -0.000566 -0.000849 -0.001132 -0.001415 -0.001698 -0.001981 -0.002264 -0.002546 -0.002829
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 -0.000178 -0.000356 -0.000534 -0.000712 -0.000890 -0.001068 -0.001247 -0.001425 -0.001603 -0.001781
-0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 -0.000074 -0.000148 -0.000222 -0.000296 -0.000370 -0.000444 -0.000518 -0.000592 -0.000666 -0.000740
-0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 -0.000023 -0.000046 -0.000069 -0.000092 -0.000115 -0.000137 -0.000160 -0.000183 -0.000206 -0.000229
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 0.192252 0.384503 0.576755 0.769007 0.961259 1.153510 1.345762 1.538014 1.730266 1.922517
0.000000 0.288266 0.576533 0.864799 1.153066 1.441332 1.729598 2.017865 2.306131 2.594398 2.882664
0.000000 0.328434 0.656868 0.985302 1.313736 1.642170 1.970604 2.299038 2.627472 2.955906 3.284340
0.000000 0.357651 0.715303 1.072954 1.430605 1.788257 2.145908 2.503559 2.861210 3.218862 3.576513
0.000000 0.381504 0.763008 1.144512 1.526016 1.907520 2.289024 2.670528 3.052032 3.433535 3.815039
0.000000 0.402233 0.804465 1.206698 1.608931 2.011163 2.413396 2.815629 3.217862 3.620094 4.022327
0.000000 0.420477 0.840955 1.261432 1.681910 2.102387 2.522864 2.943342 3.363819 3.784296 4.204774
